thing,ts,prop_rssi,prop_temp,prop_ojfawje,prop_waterheater,prop_hvac,prop_main,prop_office,prop_other,prop_refrigerator,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homepower,1.422769747637E9,null,null,null,4281.0,5.0,5175.0,263.0,851.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769748637E9,null,null,null,4132.0,5.0,5175.0,263.0,851.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769953637E9,null,null,null,0.0,3.0,840.0,263.0,579.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769627638E9,null,null,null,4281.0,5.0,5440.0,263.0,851.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769627638E9,null,null,null,4281.0,5.0,5440.0,263.0,851.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422771247631E9,null,null,null,0.0,3.0,1203.0,263.0,579.0,369.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422771247631E9,null,null,null,0.0,3.0,1203.0,263.0,579.0,369.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769753636E9,null,null,null,4132.0,5.0,5175.0,263.0,784.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769767638E9,null,null,null,4132.0,3.0,1239.0,263.0,784.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422771267632E9,null,null,null,0.0,3.0,936.0,263.0,579.0,129.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.422769768636E9,null,null,null,0.0,3.0,1239.0,263.0,784.0,50.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.423380402212E9,null,null,null,0.0,3.0,799.0,255.0,402.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379922328E9,null,null,null,0.0,3.0,1061.0,255.0,462.0,370.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379984208E9,null,null,null,0.0,3.0,801.0,255.0,402.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379942376E9,null,null,null,0.0,3.0,801.0,255.0,462.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423378262208E9,null,null,null,0.0,3.0,725.0,255.0,461.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379942376E9,null,null,null,0.0,3.0,801.0,255.0,462.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423381304209E9,null,null,null,0.0,3.0,685.0,255.0,460.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379682263E9,null,null,null,0.0,3.0,721.0,255.0,461.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379744211E9,null,null,null,0.0,3.0,666.0,255.0,411.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379922328E9,null,null,null,0.0,3.0,1061.0,255.0,462.0,370.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423380722272E9,null,null,null,0.0,3.0,739.0,255.0,402.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423378782208E9,null,null,null,0.0,3.0,721.0,255.0,461.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423380262209E9,null,null,null,0.0,3.0,749.0,255.0,402.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42338126221E9,null,null,null,0.0,3.0,685.0,255.0,402.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423381242208E9,null,null,null,0.0,3.0,740.0,255.0,402.0,35.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379864279E9,null,null,null,0.0,3.0,717.0,255.0,462.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379722216E9,null,null,null,0.0,3.0,666.0,255.0,461.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423379662211E9,null,null,null,0.0,3.0,721.0,255.0,461.0,6.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42338076221E9,null,null,null,0.0,3.0,796.0,255.0,402.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423378662208E9,null,null,null,0.0,3.0,671.0,255.0,461.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42338126221E9,null,null,null,0.0,3.0,685.0,255.0,402.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42337986229E9,null,null,null,0.0,3.0,717.0,255.0,411.0,3.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.423380822296E9,null,null,null,0.0,3.0,740.0,255.0,402.0,130.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.417749351031E9,null,null,null,0.0,3.0,762.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774907103E9,null,null,null,0.0,2206.0,2949.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750919032E9,null,null,null,0.0,2194.0,2937.0,234.0,384.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751139033E9,null,null,null,0.0,1991.0,2511.0,234.0,257.0,37.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748951033E9,null,null,null,0.0,2206.0,2949.0,234.0,508.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748911031E9,null,null,null,0.0,944.0,2700.0,234.0,551.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748711031E9,null,null,null,0.0,3.0,785.0,234.0,551.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751131029E9,null,null,null,0.0,1991.0,2511.0,234.0,384.0,37.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774967103E9,null,null,null,0.0,3.0,762.0,234.0,508.0,3.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749331032E9,null,null,null,0.0,194.0,893.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750751034E9,null,null,null,0.0,1642.0,1476.0,234.0,526.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774859103E9,null,null,null,0.0,3.0,785.0,234.0,500.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751191033E9,null,null,null,0.0,3.0,673.0,234.0,423.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750772043E9,null,null,null,0.0,2139.0,2992.0,234.0,0.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749979031E9,null,null,null,0.0,3.0,895.0,234.0,526.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750811031E9,null,null,null,0.0,2194.0,2989.0,234.0,514.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751151036E9,null,null,null,0.0,328.0,982.0,234.0,257.0,37.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748599029E9,null,null,null,0.0,3.0,785.0,234.0,551.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41775127103E9,null,null,null,0.0,3.0,673.0,234.0,423.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749951035E9,null,null,null,0.0,3.0,1214.0,234.0,508.0,84.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749331032E9,null,null,null,0.0,194.0,893.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748951033E9,null,null,null,0.0,2206.0,2949.0,234.0,508.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774929103E9,null,null,null,0.0,1870.0,2624.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774859103E9,null,null,null,0.0,3.0,785.0,234.0,500.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750771031E9,null,null,null,1.0,2139.0,2992.0,234.0,0.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751251031E9,null,null,null,0.0,3.0,673.0,234.0,423.0,7.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750751035E9,null,null,null,0.0,1642.0,1476.0,234.0,526.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751151032E9,null,null,null,0.0,328.0,2511.0,234.0,257.0,37.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748691032E9,null,null,null,0.0,3.0,785.0,234.0,551.0,6.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774893903E9,null,null,null,0.0,2148.0,2893.0,234.0,508.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749291034E9,null,null,null,0.0,1870.0,2624.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751131034E9,null,null,null,0.0,1991.0,2511.0,234.0,384.0,37.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749311032E9,null,null,null,0.0,330.0,1068.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750759031E9,null,null,null,1.0,1642.0,1476.0,234.0,0.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749311032E9,null,null,null,0.0,330.0,1068.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751191033E9,null,null,null,0.0,3.0,673.0,234.0,423.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751171031E9,null,null,null,0.0,203.0,808.0,234.0,423.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774995903E9,null,null,null,0.0,3.0,1214.0,234.0,900.0,84.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41775079104E9,null,null,null,0.0,2194.0,3054.0,234.0,514.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749351035E9,null,null,null,0.0,3.0,762.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748911031E9,null,null,null,0.0,944.0,2700.0,234.0,551.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750771031E9,null,null,null,1.0,2139.0,2992.0,234.0,0.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748919032E9,null,null,null,0.0,944.0,2700.0,234.0,1521.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748931032E9,null,null,null,0.0,2148.0,2893.0,234.0,1521.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750819032E9,null,null,null,0.0,2194.0,2989.0,234.0,442.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41775077903E9,null,null,null,0.0,2139.0,2992.0,234.0,514.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41775075203E9,null,null,null,1.0,1642.0,1476.0,234.0,526.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749971034E9,null,null,null,0.0,3.0,895.0,234.0,900.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750911029E9,null,null,null,0.0,2194.0,2937.0,234.0,442.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751151092E9,null,null,null,0.0,328.0,982.0,234.0,257.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751131033E9,null,null,null,0.0,1991.0,2511.0,234.0,384.0,37.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749051029E9,null,null,null,0.0,2206.0,2949.0,234.0,508.0,5.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749971034E9,null,null,null,0.0,3.0,895.0,234.0,900.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751159029E9,null,null,null,0.0,328.0,982.0,234.0,423.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750531032E9,null,null,null,0.0,3.0,843.0,234.0,526.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417750791031E9,null,null,null,0.0,2139.0,3054.0,234.0,514.0,138.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417748931032E9,null,null,null,0.0,2148.0,2893.0,234.0,1521.0,8.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417751171032E9,null,null,null,0.0,203.0,808.0,234.0,423.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.41774981103E9,null,null,null,0.0,3.0,762.0,234.0,508.0,4.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.417749951031E9,null,null,null,0.0,3.0,1214.0,234.0,508.0,84.0,null,null,null,null,null,null,null,null,null,null,null,null
homepower,1.424907422208E9,null,null,null,0.0,2221.0,3786.0,292.0,1355.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906924422E9,null,null,null,0.0,2221.0,3919.0,317.0,1232.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908944209E9,null,null,null,0.0,4.0,6366.0,241.0,6114.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906144208E9,null,null,null,0.0,2285.0,3710.0,292.0,1035.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905681716E9,null,null,null,0.0,2285.0,3080.0,382.0,417.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906522208E9,null,null,null,0.0,4.0,1750.0,292.0,1261.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490616421E9,null,null,null,0.0,1618.0,2434.0,292.0,417.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490616221E9,null,null,null,0.0,1618.0,2434.0,292.0,1035.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905861749E9,null,null,null,0.0,2285.0,3829.0,326.0,1246.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907384213E9,null,null,null,0.0,2221.0,3912.0,317.0,1355.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490736221E9,null,null,null,0.0,2221.0,3224.0,317.0,1106.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907482213E9,null,null,null,0.0,326.0,1956.0,292.0,1092.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905501823E9,null,null,null,0.0,2285.0,3004.0,314.0,1032.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908962209E9,null,null,null,0.0,4.0,6057.0,241.0,6114.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908062209E9,null,null,null,0.0,2202.0,2997.0,272.0,454.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905721713E9,null,null,null,0.0,2285.0,3028.0,362.0,417.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906644212E9,null,null,null,0.0,2221.0,3151.0,317.0,494.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490664221E9,null,null,null,0.0,2221.0,3151.0,317.0,593.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905982209E9,null,null,null,0.0,2285.0,3674.0,346.0,1246.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907762212E9,null,null,null,0.0,4.0,1548.0,292.0,1326.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908682212E9,null,null,null,0.0,1596.0,2298.0,272.0,538.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907464208E9,null,null,null,0.0,1605.0,2998.0,292.0,1092.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490902222E9,null,null,null,0.0,4.0,5998.0,241.0,5805.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906582213E9,null,null,null,0.0,4.0,1642.0,317.0,1341.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490906221E9,null,null,null,0.0,4.0,4461.0,241.0,5929.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907964209E9,null,null,null,0.0,2202.0,2937.0,292.0,454.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490902421E9,null,null,null,0.0,4.0,5998.0,241.0,5747.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908722212E9,null,null,null,0.0,116.0,903.0,272.0,550.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908904243E9,null,null,null,0.0,4.0,1082.0,241.0,830.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424909064213E9,null,null,null,0.0,4.0,4461.0,241.0,4210.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906604207E9,null,null,null,0.0,4.0,978.0,317.0,535.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907782209E9,null,null,null,0.0,4.0,835.0,292.0,1233.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490604221E9,null,null,null,0.0,2285.0,3868.0,292.0,1143.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908504208E9,null,null,null,0.0,2202.0,3048.0,272.0,538.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906582209E9,null,null,null,0.0,4.0,1642.0,317.0,1341.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424909042209E9,null,null,null,0.0,4.0,6181.0,241.0,5747.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490620221E9,null,null,null,0.0,116.0,1832.0,292.0,1361.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907962209E9,null,null,null,0.0,2202.0,2937.0,292.0,328.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905781711E9,null,null,null,0.0,2285.0,3840.0,362.0,1246.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907102209E9,null,null,null,0.0,2221.0,3952.0,317.0,1307.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490622221E9,null,null,null,0.0,4.0,1752.0,292.0,1311.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907764212E9,null,null,null,0.0,4.0,1548.0,292.0,1233.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905984362E9,null,null,null,0.0,2285.0,3674.0,346.0,951.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490622221E9,null,null,null,0.0,4.0,1752.0,292.0,1311.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490850221E9,null,null,null,0.0,2202.0,3048.0,272.0,454.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906242209E9,null,null,null,0.0,4.0,1678.0,292.0,1311.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905743712E9,null,null,null,0.0,2285.0,3897.0,362.0,1246.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908722208E9,null,null,null,0.0,116.0,903.0,272.0,550.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907362209E9,null,null,null,0.0,2221.0,3224.0,317.0,1106.0,4.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907122209E9,null,null,null,0.0,2221.0,4007.0,317.0,1307.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907944208E9,null,null,null,0.0,1422.0,2036.0,292.0,328.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908002211E9,null,null,null,0.0,2202.0,2997.0,292.0,454.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905681716E9,null,null,null,0.0,2285.0,3080.0,382.0,417.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906184208E9,null,null,null,0.0,325.0,2087.0,292.0,1361.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906702208E9,null,null,null,0.0,2221.0,3206.0,317.0,494.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424908742209E9,null,null,null,0.0,116.0,834.0,272.0,550.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906404209E9,null,null,null,0.0,4.0,1678.0,292.0,1261.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905481715E9,null,null,null,0.0,2285.0,3605.0,314.0,1178.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907962209E9,null,null,null,0.0,2202.0,2937.0,292.0,328.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490870221E9,null,null,null,0.0,327.0,1148.0,272.0,430.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905503715E9,null,null,null,0.0,2285.0,3004.0,314.0,417.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906624209E9,null,null,null,0.0,1431.0,2468.0,317.0,593.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907242209E9,null,null,null,0.0,2221.0,3890.0,317.0,849.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905483716E9,null,null,null,0.0,2285.0,3605.0,314.0,1032.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905661712E9,null,null,null,0.0,2285.0,3004.0,338.0,417.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490694421E9,null,null,null,0.0,2221.0,4003.0,317.0,1307.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905861722E9,null,null,null,0.0,2285.0,3894.0,326.0,1246.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907382209E9,null,null,null,0.0,2221.0,3912.0,317.0,667.0,5.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905741713E9,null,null,null,0.0,2285.0,3897.0,362.0,417.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907782209E9,null,null,null,0.0,4.0,835.0,292.0,1233.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424905801712E9,null,null,null,0.0,2285.0,3894.0,362.0,1246.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906202209E9,null,null,null,0.0,116.0,1832.0,292.0,1361.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490894221E9,null,null,null,0.0,4.0,6366.0,241.0,2134.0,8.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907202209E9,null,null,null,0.0,2221.0,3704.0,317.0,1307.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907222208E9,null,null,null,0.0,2221.0,3521.0,317.0,1027.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424907502209E9,null,null,null,0.0,326.0,1683.0,292.0,1333.0,7.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.424906024209E9,null,null,null,0.0,2285.0,3868.0,346.0,1143.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
homepower,1.42490664221E9,null,null,null,0.0,2221.0,3151.0,317.0,593.0,110.0,null,null,null,null,null,null,null,null,null,null,null,004f7ce26058e4463f710ead9f97cfe3
